label,melody
1,0 1 75 156 28 60 54 46 37 60 54 6 30 60 44 6 32 60 54 46 24 60 54 46 0 28 60 54 6 29 60 70 6 37 60 54 6 30 60 44 6 32 60 73 46 24 60 54 6 26 60 70 6 0 28 60 54 6 29 60 44 6 37 60 73 46 32 60 73 46 24 60 44 46 0 28 60 54 46 37 60 54 6 30 60 44 6 32 60 54 46 24 60 54 46 0 28 60 54 6 29 60 70 6 37 60 54 6 30 60 44 6 32 60 73 95 0 32 60 79 46 32 60 73 46 24 60 22 46 24 60 44 46 0 28 60 12 46 28 60 54 46 37 60 12 6 37 60 54 6 30 60 22 6 30 60 44 6 32 60 12 46 32 60 54 46 24 60 12 46 24 60 54 46 0 28 60 12 6 28 60 54 6 29 60 42 6 29 60 70 6 37 60 12 6 37 60 54 6 30 60 22 6 30 60 44 6 32 60 12 46 32 60 54 46 24 60 12 6 24 60 54 6 26 60 42 6 26 60 70 6 0 28 60 12 6 28 60 54 6 29 60 22 6 29 60 44 6 37 60 79 61 37 60 73 61 24 60 36 6 24 60 17 6 26 60 35 6 26 60 43 6 0 28 60 79 61 28 60 73 61 32 60 35 6 32 60 43 6 33 60 79 6 33 60 73 6 24 60 35 46 24 60 43 46 0 28 60 42 77 28 60 70 77 11 60 22 6 11 60 44 6
1,0 1 2 130 28 68 65 31 7 69 51 25 10 71 51 25 11 71 5 25 14 71 5 25 15 71 63 25 18 69 65 6 20 68 63 6 0 1 71 53 25 7 69 51 108 15 74 65 25 18 71 63 25 20 71 5 25 0 1 71 51 25 7 71 53 64 14 74 59 25 15 71 45 9 24 69 59 27 20 69 45 25 0 1 71 53 25 7 69 51 77 14 71 5 25 15 71 63 88 0 7 69 51 25 7 69 128 25 10 71 51 25 10 71 128 25 11 71 5 25 11 71 47 25 14 71 5 25 14 71 47 25 15 71 63 25 15 71 57 25 18 69 65 6 18 69 59 6 20 68 63 6 20 68 57 6 0 1 71 53 25 1 71 136 25 7 69 51 108 7 69 128 108 15 74 65 25 15 74 59 25 18 71 63 25 18 71 57 25 20 71 5 25 20 71 47 25 0 1 71 51 25 1 71 128 25 7 71 53 64 7 71 136 64 14 74 59 25 14 74 129 25 15 71 45 9 15 71 83 9 24 69 59 27 24 69 129 27 20 69 57 25 20 69 147 25 0 1 71 45 25 1 71 83 25 28 69 59 95 28 69 129 95
1,0 1 2 144 28 74 22 31 7 67 12 27 29 67 42 49 32 71 12 27 15 74 22 27 33 71 12 27 18 78 42 27 24 71 12 46 0 7 67 43 27 29 69 43 25 37 71 17 31 11 78 42 27 30 69 42 25 32 71 12 27 15 74 22 27 33 71 12 31 18 74 22 27 24 71 79 13 0 28 74 42 27 7 71 43 27 29 69 73 77 32 69 43 31 15 71 42 27 33 69 43 25 24 69 43 13 0 28 71 12 27 28 71 54 27 7 69 42 27 7 69 70 27 29 74 17 31 29 74 50 31 10 69 42 31 10 69 70 31 37 71 12 27 37 71 54 27 11 74 22 27 11 74 44 27 30 71 65 27 30 71 59 27 14 74 22 31 14 74 44 31 32 71 79 31 32 71 73 31 15 71 65 31 15 71 59 31 33 71 22 31 33 71 44 31 18 71 12 31 18 71 54 31 24 71 42 31 24 71 70 31 20 67 12 31 20 67 54 31 26 71 42 27 26 71 70 27 0 1 74 17 31 1 74 50 31 28 71 73 6 28 71 82 6 7 71 43 118 7 71 48 118
1,0 28 4 40 64 30 19 35 6 32 21 40 6 33 19 35 6 24 19 40 9 26 19 35 6 0 28 21 40 49 30 21 35 9 32 21 40 6 33 19 35 6 24 19 40 9 26 21 35 6 0 28 21 40 49 30 21 35 6 32 21 40 9 33 19 35 9 24 21 40 9 26 21 35 6 0 28 52 40 46 30 19 35 9 32 19 40 6 33 19 35 9 24 19 40 6 26 19 35 6 0 28 4 40 64 30 19 35 6 32 21 40 6 33 19 35 6 24 19 40 9 26 19 35 6 0 28 21 40 49 30 21 35 9 32 21 40 6 33 19 35 6 24 19 40 9 26 21 35 6 0 28 21 40 49 30 21 35 6 32 21 40 9 33 19 35 9 24 21 40 9 26 21 35 6 0 28 52 40 46 30 19 35 9 32 19 40 6 33 19 35 9 24 19 40 6 20 19 35 6
1,0 1 2 161 1 34 5 31 28 60 12 31 7 60 5 31 29 68 17 31 10 60 43 31 37 16 53 31 11 34 45 31 30 34 44 77 20 60 47 31 26 34 54 31 0 28 16 44 27 7 60 45 25 10 60 44 31 11 68 43 81 0 10 68 5 27 10 68 43 27 37 60 17 27 37 34 53 27 11 60 43 27 11 34 45 27 30 34 53 77 30 60 44 112 30 60 44 112 20 60 47 27 20 34 48 27 26 41 54 31 26 60 50 6 0 28 16 44 27 28 34 47 27 7 34 45 31 7 34 54 25 10 16 45 6 10 34 47 6 11 34 43 81 11 41 45 81 0 29 41 43 25 29 34 45 25 37 34 5 25 37 60 43 25 30 16 43 112 30 34 44 112 20 34 43 27 26 66 43 6 0 28 68 47 6 29 68 54 9 37 60 45 25 30 60 44 9 15 60 45 13 24 66 43 77 0 10 60 45 6 11 34 44 31 30 66 17 13 15 66 5 9 24 60 5 25 26 68 17 95
1,0 10 71 79 13 14 66 86 9 33 60 40 27 24 66 40 25 0 1 60 86 23 10 34 79 23 14 66 86 46 33 34 92 77
1,0 1 2 157 10 41 5 9 11 41 92 9 14 41 65 6 15 60 5 6 18 68 42 9 20 41 86 6 0 1 16 63 6 7 60 42 25 10 34 51 6 11 34 8 6 14 34 5 6 15 41 51 25 18 34 53 25 20 16 86 6 0 1 19 65 6 7 34 42 25 10 41 51 6 11 4 65 25 14 41 5 6 15 41 51 25 18 4 53 6 20 16 63 6 0 1 41 42 25 7 41 53 25 10 34 45 6 11 41 8 25 14 4 5 25 15 41 51 6 18 34 5 46 0 1 16 63 27 1 41 42 31 28 16 65 9 28 41 5 13 10 16 40 61 10 68 42 6 11 34 51 6 14 34 53 6 15 60 59 6 18 41 92 77 18 34 45 6 20 66 53 9 0 1 60 51 6 7 41 91 6 7 34 42 6 10 4 38 46 10 34 5 6 11 34 51 6 14 41 91 46 14 34 57 13 33 34 45 27 18 4 149 108 18 4 38 89 18 41 59 64 0 28 41 51 31 7 60 42 31 29 41 5 31 10 4 40 88 10 60 42 49 15 34 53 6 18 41 92 46 18 60 51 112 0 1 16 91 23 7 68 45 6 10 16 149 77 10 41 59 124 15 4 91 6 18 16 149 61 18 4 38 61 20 41 65 25 26 16 63 31 0 1 41 92 46 1 41 5 31 28 34 51 31 7 34 53 31 29 41 45 31
1,0 1 75 176 10 60 38 58 15 21 44 25 33 41 47 31 18 60 48 27 20 60 47 27 0 1 34 36 46 1 60 168 31 7 41 47 27 10 34 80 97 10 41 54 27 15 34 59 25 33 16 54 31 18 41 50 25 20 19 54 31 0 1 60 38 46 1 41 129 31 7 41 54 31 10 41 39 97 15 16 53 25 33 16 44 31 18 34 47 27 20 34 44 27 0 1 34 80 23 1 34 136 31 7 41 44 27 10 34 149 105 14 16 50 23 18 34 47 23 0 1 60 36 23 1 60 54 46 10 41 35 95 15 21 44 25 33 41 47 31 18 60 48 27 20 60 47 27 0 1 60 168 31 7 41 47 27 10 60 86 58 10 41 54 27 15 34 59 25 33 16 54 31 18 41 50 25 20 19 54 31 0 1 41 129 31 7 41 54 31 10 66 35 227 15 16 53 25 33 16 44 31 18 34 47 27 20 34 44 27 0 1 34 136 31 7 41 44 27 10 34 48 25 11 68 128 31 14 41 48 25 15 16 128 31 18 41 48 25 24 34 128 25
1,0 1 2 117 28 66 65 27 7 71 63 27 29 68 12 27 10 69 42 27 11 90 51 108 24 69 51 6 26 71 54 31 0 1 90 54 46 37 69 57 13 14 90 59 6 15 34 73 6 24 66 51 88 0 29 52 43 27 10 52 51 27 10 34 42 9 30 68 12 6 14 68 51 77 24 68 65 77 0 37 66 42 6 30 68 51 23 33 71 43 49 0 1 66 43 6 29 66 73 6 37 66 59 6 30 68 59 27 14 68 57 6 15 66 54 25 24 74 70 64 0 1 74 54 31 29 71 54 25 37 66 57 6 30 60 59 6 14 66 57 58
1,0 1 75 107 7 16 8 9 10 75 107 11 16 8 31 14 75 107 14 4 8 31 15 41 5 9 18 75 107 20 41 5 31 0 1 75 107 1 16 63 31 7 16 8 31 10 75 107 10 16 63 31 11 16 8 31 14 75 107 14 16 63 31 15 34 5 108 18 75 107 0 1 75 107 7 16 8 9 10 75 107 11 16 8 31 14 75 107 14 4 8 25 15 41 5 13 18 75 107 20 16 5 25 0 1 75 107 1 16 63 31 7 16 8 31 10 75 107 10 4 63 31 11 16 8 31 14 75 107 14 4 86 31 15 16 8 108 18 75 107 0 1 75 107 7 16 8 9 10 75 107 11 16 8 31 14 75 107 14 4 8 31 15 41 5 9 18 75 107 20 41 5 31 0 1 75 107 1 16 63 31 7 16 8 31 10 75 107 10 16 63 31 11 16 8 31 14 75 107 14 16 63 31 15 34 5 108 18 75 107 0 1 75 107 7 4 8 9 10 75 107 11 16 8 25 14 75 107 14 4 63 25 15 16 8 13 18 75 107 20 4 86 31 0 1 75 107 1 4 8 31 7 4 92 31 10 75 107 10 16 38 31 11 4 91 23 14 75 107 32 4 38 108 18 75 107
1,0 1 2 198 7 68 59 6 10 66 53 113 11 68 65 6 14 66 92 6 15 68 86 9 18 68 63 6 20 68 63 6 20 68 70 6 0 1 68 65 6 1 78 47 46 7 60 86 6 10 66 91 46 10 60 79 46 10 68 57 88 14 68 38 6 15 60 40 6 18 68 92 46 18 66 57 6 20 68 47 6 0 1 60 86 6 1 68 70 6 7 60 79 9 7 68 128 6 10 68 65 46 10 66 128 27 11 60 70 6 14 66 38 6 14 78 47 6 15 68 40 6 15 66 59 6 18 60 38 61 18 66 53 46 0 10 66 91 64 10 68 53 46 14 34 40 6 14 66 51 46 15 60 92 9 18 34 79 46 18 66 42 46 0 1 68 86 23 1 41 57 46 10 60 86 46 10 68 59 46 14 68 92 46 14 68 53 13 18 60 40 23 18 66 42 46 0 1 34 38 6 1 66 63 23 7 68 40 6 10 60 91 46 10 66 42 61 14 68 40 46 18 60 79 64 18 68 73 23 0 1 68 86 6 1 68 53 6 7 60 92 6 7 68 51 25 29 41 86 200 29 68 53 194
1,0 1 2 55 7 66 42 25 10 78 53 6 11 78 53 77 15 78 42 6 18 67 51 6 20 67 53 13 0 7 71 53 25 10 78 59 6 11 67 51 108 18 67 42 25 20 71 51 9 0 7 69 51 25 10 71 53 6 11 69 63 13 18 67 63 31 20 69 51 9 0 7 71 51 25 10 69 53 25 11 69 42 6 14 78 51 25 15 67 59 6 18 67 51 6 20 71 53 13 0 10 67 51 25 11 69 53 25 20 69 57 6 0 10 71 59 31 37 67 57 31 11 69 59 6 20 69 73 25 0 7 78 53 6 10 78 51 31 37 68 42 31 11 69 53 6 20 71 73 25 0 10 71 53 31 37 78 73 31 11 69 53 25 18 78 5 31 24 78 42 27 20 71 51 31 0 7 67 42 25 10 78 5 27 37 66 42 31 11 78 63 23
1,0 1 75 106 7 34 51 25 10 78 42 23 14 60 5 64 20 69 51 13 0 7 78 42 6 10 69 5 9 14 69 63 23 20 69 73 13 0 7 71 53 6 10 67 51 6 15 71 42 9 20 69 5 6 0 20 67 53 13 0 7 71 51 9 10 67 42 23 14 67 5 46 20 69 51 23 0 7 67 42 6 10 71 5 46 14 69 63 23 20 69 73 46 0 7 71 53 6 10 67 51 46 15 69 59 6 20 69 59 13 0 11 60 63 6 14 66 5 25 15 67 42 25 18 67 51 31 20 69 53 13 0 7 34 51 25 10 78 42 23 14 60 5 64 20 69 51 13 0 7 78 42 6 10 69 5 9 14 69 63 23 20 69 73 13 0 7 71 53 6 10 67 51 6 15 71 42 9 20 69 5 6 0 20 67 53 13 0 7 71 51 9 10 67 42 23 14 67 5 46 20 69 51 23 0 7 67 42 6 10 71 5 46 14 69 63 23 20 69 73 46 0 7 71 53 6 10 67 51 46 15 69 59 6 24 69 59 13
1,0 1 2 130 1 4 92 25 1 41 51 58 7 19 86 25 10 4 92 25 11 19 86 31 30 21 92 49 18 41 63 6 20 34 5 6 0 1 21 36 25 1 19 86 25 1 41 17 119 7 19 92 25 7 19 8 25 10 4 36 25 10 21 86 25 11 19 92 31 11 19 8 31 30 4 36 64 30 52 86 64 24 4 86 25 20 16 8 31 26 41 63 31 0 1 41 51 31 28 41 5 27 7 41 5 27 29 34 5 27 10 41 5 31 37 4 63 27 11 16 63 31 30 41 5 31 14 16 8 77 20 34 5 6 0 1 4 91 31 1 4 63 58 28 4 38 31 7 4 91 25 29 4 38 31 10 4 92 31 37 19 38 25 11 4 91 25 30 19 85 25 14 16 91 88 18 34 63 6 20 34 5 6 0 1 4 91 31 1 41 51 6 28 4 38 31 7 4 91 25 7 34 53 31 29 4 38 31 29 41 51 113 10 4 92 31 37 19 38 25 11 4 91 25 30 19 85 25 14 16 91 88 18 34 63 6 20 41 5 9 0 1 4 86 25 1 41 53 6 7 4 8 31 7 41 45 31 29 19 86 64 29 34 53 101 11 4 92 6 14 4 91 61 26 41 8 31 0 1 21 51 6 7 41 17 31 29 41 5 119 30 41 85 25 14 41 92 6 15 41 36 31 33 4 38 64 0 1 41 5 6 1 41 51 6 7 4 17 25 29 41 5 46 30 4 8 25 14 41 5 6 14 41 51 6 15 4 17 31
1,0 1 2 84 28 68 54 25 29 68 54 13 11 78 50 6 14 60 54 31 32 78 44 31 15 60 45 27 33 78 44 49 0 7 67 43 27 29 66 45 27 10 68 43 27 37 67 45 6 30 78 43 31 14 68 17 27 32 66 43 31 15 68 45 6 18 60 43 49 0 7 66 48 25 10 68 83 27 37 67 48 6 30 66 50 31 14 66 54 31 32 68 50 6 33 60 54 31 18 60 45 49 0 7 60 44 27 29 66 44 31 10 68 45 31 37 66 44 25 30 66 44 31 14 60 45 31 32 68 54 27 15 60 54 31 33 66 44 27 18 66 54 49 0 28 71 48 9 10 60 48 31 37 34 83 27 11 78 48 31 30 68 50 31 14 68 54 27 32 66 50 6 33 66 54 64 0 7 60 45 31 7 60 83 31 29 66 43 27 29 66 48 27 10 66 43 27 10 66 48 27 37 78 43 31 37 78 48 31 11 68 17 31 11 68 50 31 30 60 5 31 30 60 47 31 14 60 12 31 14 60 54 31 32 68 12 31 32 68 54 31 15 68 22 31 15 68 44 31 33 66 12 31 33 66 54 31 18 68 22 31 18 68 44 31 24 68 8 46 24 68 45 46 0 7 60 35 27 7 60 43 27 29 68 22 27 29 68 44 27 10 60 12 31 10 60 54 31 37 66 22 6 37 66 44 6 30 66 8 31 30 66 45 31 14 66 35 27 14 66 43 27 32 78 22 25 32 78 44 25 33 68 12 6 33 68 54 6 24 78 17 25 24 78 50 25 26 78 12 31 26 78 54 31 26 66 43 49 26 66 48 49
1,0 1 2 155 32 78 63 31 15 66 63 31 33 67 51 6 24 67 42 6 26 71 92 77 0 37 68 79 31 11 78 65 31 30 71 65 46 33 71 63 31 18 71 42 13 26 78 63 81 0 32 60 65 31 15 68 63 31 33 67 51 13 20 66 42 31 26 78 92 77 0 37 66 79 31 11 67 65 31 30 71 65 46 33 71 63 31 18 78 42 13 26 71 63 58 0 33 71 57 6 24 71 59 6 26 69 59 6 0 28 69 73 77 30 69 59 46 33 71 59 31 18 67 57 6 20 78 70 31 26 71 70 6 0 28 66 57 61 32 71 128 6 33 69 128 6 24 69 70 6 26 69 59 77 0 37 78 73 6 30 71 59 6 32 67 73 6 33 71 59 6 24 67 57 6 26 78 57 6 0 28 69 51 13
1,0 1 75 145 10 66 40 6 11 34 35 9 14 68 79 25 15 60 79 25 18 68 79 6 20 41 35 6 0 1 34 79 46 11 60 40 6 14 66 79 6 15 60 35 25 18 34 35 6 20 41 40 6 0 1 60 35 49 14 69 79 9 15 41 35 6 18 66 79 6 20 78 22 6 0 1 60 65 23 10 68 35 46 14 68 40 113 0 10 71 40 6 11 66 35 6 14 68 79 25 15 71 79 31 18 74 79 6 20 68 35 25 0 1 78 79 23 10 71 79 6 11 69 22 6 14 68 12 25 15 71 12 25 18 71 12 6 20 68 22 25 0 1 69 12 13 14 90 22 25 15 68 65 6 18 60 79 6 20 90 22 6 0 1 69 65 9 10 71 35 64 30 90 79 122
1,0 1 75 106 10 34 57 6 30 41 47 6 15 16 50 9 20 41 128 25 0 1 60 48 9 10 16 136 31 11 16 136 31 14 16 136 31 15 4 136 31 18 4 136 31 20 4 136 31 0 1 19 136 31 7 4 136 31 10 4 136 61 20 4 63 31 0 1 4 5 31 7 41 17 25 10 4 53 6 30 16 17 31 15 4 53 13 20 4 17 31 0 1 16 5 31 28 19 63 27 7 19 22 27 29 19 63 27 10 16 5 25 30 34 5 6 15 41 63 49 0 7 4 86 31 10 16 53 6 30 16 17 25 15 4 53 13 20 16 17 31 0 1 34 5 25 7 16 63 31 10 41 22 13 14 4 63 49 20 4 63 31 0 1 4 5 31 28 41 17 25
1,0 1 2 144 28 69 80 58 28 67 12 31 7 60 63 31 29 68 65 31 10 67 12 113 24 67 149 46 20 34 65 31 26 34 63 31 0 1 41 12 31 28 71 91 125 28 60 63 31 7 60 79 31 29 68 65 31 10 69 63 61 18 34 92 31 24 67 100 46 24 60 86 31 20 16 79 31 26 68 65 31 0 1 60 63 31 28 67 158 58 28 66 65 113 15 60 79 31 33 68 42 31 18 41 12 31 24 69 91 46 24 34 12 31 20 34 63 31 26 34 63 31 0 1 34 65 31 28 78 149 101 28 78 65 31 7 34 79 31 29 34 63 31 10 71 65 49 32 69 135 46 24 71 40 46 26 68 65 31 0 1 68 65 31 28 71 80 101 28 78 42 31 7 68 42 31 29 68 51 31 10 71 51 49 32 67 100 23 18 16 65 31 24 67 80 46 24 34 63 31 20 34 12 31 26 41 63 31 0 1 41 65 31 28 71 91 23 28 41 63 31 28 34 63 31 7 41 12 31 29 41 63 31 10 60 79 31 37 71 149 23 37 60 65 31 11 78 63 13 32 71 100 46 18 60 63 31 24 71 91 46 24 67 42 31 20 34 12 31 26 60 12 31 0 1 66 63 31 28 71 158 61 28 67 63 31 7 60 79 31 29 34 79 31 10 78 79 49 32 78 149 23 32 71 12 31 15 34 63 31 33 68 65 31 18 66 12 31 24 78 91 6 24 68 63 31 20 60 79 31 26 68 79 31 0 1 78 79 6 1 78 91 95
1,0 1 2 107 1 60 86 6 7 34 65 23 18 21 38 112 0 7 21 38 13 37 21 91 46 32 21 38 27 15 21 91 27 15 52 149 125 0 14 21 135 31 32 52 149 31 15 4 91 25 18 21 38 25 20 52 135 6 0 1 52 149 27 28 19 91 9 10 21 38 112 15 4 91 31 33 21 149 27 18 62 135 31 24 21 149 49 0 10 34 86 31 11 66 92 31 14 67 91 31 32 68 149 27 32 60 91 27
1,0 1 75 103 10 75 103 14 75 103 32 60 45 25 32 78 54 25 33 68 45 25 33 78 54 25 18 75 103 24 68 73 25 24 66 44 25 26 68 43 9 26 67 45 9 0 1 75 103 7 68 73 9 7 67 44 6 10 75 103 37 68 45 25 37 71 54 25 30 68 54 9 30 67 50 9 14 75 103 15 60 44 6 15 66 47 9 18 75 103 24 68 45 25 24 68 54 25 26 66 45 23 26 78 54 13 0 1 75 103 29 68 44 46 29 78 47 46 10 75 103 14 75 103 32 41 17 25 32 68 73 25 33 60 17 25 33 68 73 25 18 75 103 24 34 43 25 24 60 45 25 26 34 73 9 26 68 44 9 0 1 75 103 7 60 17 6 7 68 73 6 10 75 103 37 66 22 6 37 68 17 6 30 68 44 9 30 67 47 9 14 75 103 15 68 45 13 15 67 54 9 18 75 103 24 68 73 6 24 78 44 25 26 66 45 46 26 78 54 89 0 1 75 103 10 75 103 14 75 103 32 78 48 31 15 71 82 31 33 69 83 46 18 75 103 24 60 35 27 24 41 43 25 26 68 35 6 26 68 43 6 0 1 75 103 28 60 79 6 28 60 73 6 29 34 8 23 29 60 45 23 10 75 103 10 71 83 25 37 68 82 31 11 78 48 27 30 78 48 27 14 75 103 14 78 82 31 32 67 82 27 15 68 82 6 18 75 103 18 68 48 6 24 34 35 31 24 41 43 25 20 60 47 27 26 68 35 6 26 60 43 9 26 60 47 46 0 1 75 103 28 34 79 31 28 34 73 31 29 34 8 6 29 60 45 9 10 75 103 37 34 35 25 37 41 43 6 30 16 79 46 30 41 73 13 14 75 103 32 78 54 31 15 66 44 25 33 60 73 31 18 75 103 18 68 51 25 24 41 12 9 0 1 75 103 10 34 80 31 37 41 40 31 37 34 92 31 11 68 35 31 11 34 79 31 30 34 8 25 30 34 22 9 32 68 47 27 15 68 47 27 33 68 47 27 18 66 44 27 24 68 44 27 20 68 44 49 0 29 68 54 23
1,0 1 2 195 1 90 42 9 29 66 51 27 10 2 195 10 69 51 25 11 74 63 31 30 60 65 31 14 2 195 14 66 79 77 15 60 42 31 33 60 51 27 18 2 195 18 71 51 25 20 68 63 31 26 16 65 25 0 1 2 195 1 71 42 9 29 68 51 27 10 2 195 10 66 51 31 11 66 12 31 30 66 63 31 14 2 195 14 66 65 112 15 66 42 31 33 41 51 31 18 2 195 18 60 12 25 20 41 65 31 26 34 63 31 0 1 2 195 1 74 65 64 10 2 195 11 74 63 25 14 2 195 14 90 86 6 15 66 92 6 18 2 195 18 68 40 6 0 1 2 195 1 66 92 13 7 66 51 25 10 2 195 10 74 51 25 11 66 42 6 14 2 195 14 68 63 64 15 68 40 27 15 19 92 27 15 78 86 27 33 34 79 27 33 60 65 31 18 2 195 18 41 63 31 18 68 12 27 24 66 42 27 24 41 51 27 20 60 53 27 20 41 73 27 26 41 59 27 26 90 57 27 0 1 2 195 1 68 54 27 1 74 42 9 1 71 70 9 29 68 51 27 29 69 128 27 10 2 195 10 71 51 31 10 69 128 31 11 66 63 31 11 71 57 31 30 60 65 31 30 34 59 31 14 2 195 14 68 79 64 14 78 73 88 18 2 195 0 1 2 195 1 74 42 9 1 78 70 9 29 68 51 27 29 69 128 27 10 2 195 10 90 51 25 10 78 128 25 11 66 12 31 11 78 54 31 30 34 63 31 30 34 57 31 14 2 195 14 66 65 77 14 68 59 89 0 1 90 65 49 1 78 59 77 11 69 63 25 11 66 57 25 14 71 86 6 14 71 53 25 15 68 92 6 15 68 51 31 18 34 91 6 18 68 63 6 20 41 40 6 20 68 42 6 0 1 60 92 13 1 66 51 9 29 68 57 31 10 60 53 31 37 41 51 31 11 34 42 31 30 34 51 25 14 71 73 121
1,0 1 75 96 29 60 36 46 30 16 35 46 33 41 35 9 24 16 79 9 26 60 8 6 0 28 16 12 6 29 16 43 9 37 16 73 9 30 34 45 46 33 41 54 9 24 16 73 46 0 28 16 45 6 29 16 17 6 37 19 43 9 30 16 73 77 24 41 44 49 0 29 4 43 6 37 16 17 6 30 16 43 6 32 34 22 81 0 33 41 35 9 24 16 79 9 26 60 8 6 0 28 16 12 6 29 16 43 9 37 16 73 9 30 34 45 46 33 41 54 9 24 16 73 46 0 28 16 43 6 29 16 17 6 37 19 43 9 30 16 73 46 33 16 44 6 24 41 54 6 26 16 44 46 0 29 41 45 6 37 41 73 6 30 41 44 61
1,0 1 2 117 28 66 12 31 29 90 17 108 32 68 12 27 33 90 17 13 0 28 69 42 27 29 90 12 31 37 71 12 31 11 16 42 27 30 69 12 25 32 68 79 25 33 66 22 46 26 90 22 25 0 28 68 79 6 29 34 35 64 32 78 79 27 33 90 12 6 20 90 17 9 0 28 66 12 25 29 71 22 139 26 66 35 6 0 28 68 79 6 29 78 22 112 32 60 79 6 33 68 22 46 0 28 71 79 6 29 66 35 9 11 68 79 13 32 34 36 6 33 60 80 13 26 68 80 6 0 28 60 79 6 29 78 35 46 32 78 79 27 33 71 35 25 24 68 35 27 24 68 79 31 26 69 39 25 0 28 60 80 6 29 66 36 49 37 66 35 6 30 68 79 6 32 68 80 6
1,0 1 2 186 14 66 5 13 14 66 45 13 18 67 53 25 20 71 43 6 0 1 66 17 25 7 41 43 6 10 21 8 9 11 60 8 27 11 69 43 6 14 68 86 25 14 71 17 25 15 16 86 25 15 67 17 6 18 66 35 112 18 74 5 112 0 7 41 86 46 7 60 22 46 14 78 5 23 14 66 45 46 18 68 53 6 20 67 43 6 0 1 68 17 25 7 66 43 49 10 72 8 25 11 60 5 25 14 78 45 13 18 34 53 25 20 67 43 25 0 1 34 5 25 7 66 17 46 11 67 5 25 14 67 12 23 18 78 22 6 20 60 8 25 0 1 66 22 46 14 66 45 31 32 16 44 27 15 67 44 6 15 34 53 25 18 34 45 6 18 41 43 25 20 66 53 6 20 41 17 25 0 1 60 43 6 1 60 5 6 7 41 45 61 7 4 17 61 15 66 12 25 18 78 22 25 20 66 8 25 0 1 41 36 25
1,0 1 2 142 7 78 12 6 10 67 12 6 11 69 63 6 14 67 12 6 15 71 42 6 18 69 12 6 20 71 79 6 0 1 69 12 6 7 71 12 6 10 71 12 6 11 69 63 6 14 71 12 6 15 69 42 6 18 69 12 6 20 71 79 6 0 1 69 12 6 7 71 12 6 10 71 12 6 11 71 63 6 14 71 12 6 15 69 42 6 18 71 12 6 20 67 79 6 0 1 67 12 6 7 66 12 6 10 66 12 6 11 66 63 6 14 78 12 6 15 71 42 6 18 71 12 6 20 78 79 6 0 1 71 12 6 7 67 12 6 10 67 12 6 11 67 63 6 14 67 12 6 15 69 42 6 18 69 12 6 20 71 79 6 0 1 71 12 6 7 67 12 6 10 71 12 6 11 71 63 6 14 71 12 6 15 71 42 6 18 71 12 6 20 67 79 6 0 1 71 12 6 7 71 12 6 10 71 12 6 11 71 63 6 14 71 12 6 15 71 42 6 18 71 12 6 20 71 79 6 0 1 71 12 6 7 71 12 6 10 67 12 6 37 67 12 81
1,0 1 2 116 10 2 116 10 4 59 46 10 41 54 46 14 2 116 14 21 73 25 14 4 44 6 15 41 51 58 15 16 73 58 18 2 116 0 1 2 116 10 2 116 11 34 45 27 11 4 43 23 11 41 59 23 14 2 116 15 41 42 81 15 16 43 81 18 2 116 0 1 2 116 10 2 116 10 41 45 27 10 4 51 6 10 16 59 6 11 41 73 6 14 2 116 14 16 43 6 15 19 44 112 15 4 43 27 18 2 116 0 1 2 116 1 16 44 25 1 4 43 112 7 4 59 31 7 4 44 23 10 2 116 11 16 45 27 11 16 59 25 11 4 43 25 14 2 116 14 19 45 27 14 19 43 31 14 4 59 25 32 52 73 27 15 19 43 89 15 19 42 89 18 2 116 0 1 2 116 7 16 40 9 10 2 116 10 41 92 6 11 41 35 6 14 2 116 14 4 40 6 15 41 80 77 15 4 12 49 15 16 51 112 18 2 116 0 1 2 116 1 16 35 139 1 16 42 89 1 4 43 89 10 2 116 30 68 42 31 14 2 116 14 16 43 31 32 34 73 27 15 34 45 27 15 4 59 6 18 16 73 25 20 41 73 6 0 1 41 43 25 7 41 43 6 10 16 42 6 11 16 43 6 14 41 73 25 15 16 42 9 15 34 45 27 15 19 59 6 15 19 73 31 18 16 73 25 20 41 73 25 20 41 42 25 26 4 43 25 26 41 42 25
